W/L (nm);Wavenumber ();Transmission 
1823;5485.463522;0.01
1823;5485.463522;0.02
1823;5485.463522;0.04
1823;5485.463522;0.06
1823;5485.463522;0.08
1823;5485.463522;0.1
1823;5485.463522;0.11
1824;5482.45614;0.11
1824;5482.45614;0.09
1824;5482.45614;0.06
1824;5482.45614;0.02
1824;5482.45614;-0.03
1824;5482.45614;-0.08
1824;5482.45614;-0.11
1824;5482.45614;-0.14
1824;5482.45614;-0.14
1824;5482.45614;-0.14
1824;5482.45614;-0.12
1824;5482.45614;-0.11
1824;5482.45614;-0.09
1825;5479.452055;-0.08
1825;5479.452055;-0.08
1825;5479.452055;-0.08
1825;5479.452055;-0.07
1825;5479.452055;-0.06
1825;5479.452055;-0.04
1825;5479.452055;-0.01
1825;5479.452055;0.03
1825;5479.452055;0.06
1825;5479.452055;0.08
1825;5479.452055;0.09
1825;5479.452055;0.09
1826;5476.45126;0.06
1826;5476.45126;0.03
1826;5476.45126;0
1826;5476.45126;-0.02
1826;5476.45126;-0.02
1826;5476.45126;-0.02
1826;5476.45126;0.01
1826;5476.45126;0.04
1826;5476.45126;0.07
1826;5476.45126;0.1
1826;5476.45126;0.12
1826;5476.45126;0.14
1826;5476.45126;0.15
1827;5473.453749;0.16
1827;5473.453749;0.17
1827;5473.453749;0.17
1827;5473.453749;0.17
1827;5473.453749;0.17
1827;5473.453749;0.15
1827;5473.453749;0.13
1827;5473.453749;0.11
1827;5473.453749;0.08
1827;5473.453749;0.06
1827;5473.453749;0.04
1827;5473.453749;0.02
1828;5470.459519;0.01
1828;5470.459519;-0.01
1828;5470.459519;-0.03
1828;5470.459519;-0.05
1828;5470.459519;-0.08
1828;5470.459519;-0.1
1828;5470.459519;-0.12
1828;5470.459519;-0.12
1828;5470.459519;-0.11
1828;5470.459519;-0.09
1828;5470.459519;-0.06
1828;5470.459519;-0.03
1828;5470.459519;0
1829;5467.468562;0.01
1829;5467.468562;0.01
1829;5467.468562;0
1829;5467.468562;-0.02
1829;5467.468562;-0.04
1829;5467.468562;-0.05
1829;5467.468562;-0.04
1829;5467.468562;-0.02
1829;5467.468562;0.02
1829;5467.468562;0.07
1829;5467.468562;0.12
1829;5467.468562;0.16
1830;5464.480874;0.17
1830;5464.480874;0.17
1830;5464.480874;0.15
1830;5464.480874;0.12
1830;5464.480874;0.1
1830;5464.480874;0.09
1830;5464.480874;0.1
1830;5464.480874;0.12
1830;5464.480874;0.15
1830;5464.480874;0.18
1830;5464.480874;0.19
1830;5464.480874;0.19
1831;5461.49645;0.18
1831;5461.49645;0.16
1831;5461.49645;0.14
1831;5461.49645;0.11
1831;5461.49645;0.09
1831;5461.49645;0.06
1831;5461.49645;0.04
1831;5461.49645;0.01
1831;5461.49645;-0.02
1831;5461.49645;-0.05
1831;5461.49645;-0.07
1831;5461.49645;-0.07
1831;5461.49645;-0.05
1832;5458.515284;-0.02
1832;5458.515284;0.02
1832;5458.515284;0.05
1832;5458.515284;0.08
1832;5458.515284;0.11
1832;5458.515284;0.12
1832;5458.515284;0.12
1832;5458.515284;0.13
1832;5458.515284;0.14
1832;5458.515284;0.14
1832;5458.515284;0.15
1832;5458.515284;0.15
1833;5455.53737;0.15
1833;5455.53737;0.13
1833;5455.53737;0.11
1833;5455.53737;0.09
1833;5455.53737;0.08
1833;5455.53737;0.07
1833;5455.53737;0.07
1833;5455.53737;0.07
1833;5455.53737;0.08
1833;5455.53737;0.07
1833;5455.53737;0.05
1833;5455.53737;0.02
1834;5452.562704;-0.01
1834;5452.562704;-0.05
1834;5452.562704;-0.09
1834;5452.562704;-0.13
1834;5452.562704;-0.16
1834;5452.562704;-0.18
1834;5452.562704;-0.2
1834;5452.562704;-0.21
1834;5452.562704;-0.23
1834;5452.562704;-0.23
1834;5452.562704;-0.23
1834;5452.562704;-0.22
1834;5452.562704;-0.21
1835;5449.591281;-0.19
1835;5449.591281;-0.17
1835;5449.591281;-0.16
1835;5449.591281;-0.16
1835;5449.591281;-0.18
1835;5449.591281;-0.19
1835;5449.591281;-0.21
1835;5449.591281;-0.21
1835;5449.591281;-0.19
1835;5449.591281;-0.16
1835;5449.591281;-0.1
1835;5449.591281;-0.03
1836;5446.623094;0.05
1836;5446.623094;0.12
1836;5446.623094;0.18
1836;5446.623094;0.22
1836;5446.623094;0.24
1836;5446.623094;0.23
1836;5446.623094;0.21
1836;5446.623094;0.18
1836;5446.623094;0.15
1836;5446.623094;0.12
1836;5446.623094;0.11
1836;5446.623094;0.1
1837;5443.658138;0.11
1837;5443.658138;0.13
1837;5443.658138;0.14
1837;5443.658138;0.16
1837;5443.658138;0.17
1837;5443.658138;0.17
1837;5443.658138;0.17
1837;5443.658138;0.16
1837;5443.658138;0.15
1837;5443.658138;0.12
1837;5443.658138;0.09
1837;5443.658138;0.04
1837;5443.658138;-0.01
1838;5440.696409;-0.06
1838;5440.696409;-0.1
1838;5440.696409;-0.13
1838;5440.696409;-0.14
1838;5440.696409;-0.13
1838;5440.696409;-0.09
1838;5440.696409;-0.04
1838;5440.696409;0.02
1838;5440.696409;0.08
1838;5440.696409;0.13
1838;5440.696409;0.18
1838;5440.696409;0.21
1839;5437.737901;0.22
1839;5437.737901;0.23
1839;5437.737901;0.23
1839;5437.737901;0.21
1839;5437.737901;0.19
1839;5437.737901;0.15
1839;5437.737901;0.1
1839;5437.737901;0.05
1839;5437.737901;0
1839;5437.737901;-0.05
1839;5437.737901;-0.09
1839;5437.737901;-0.12
1840;5434.782609;-0.13
1840;5434.782609;-0.12
1840;5434.782609;-0.1
1840;5434.782609;-0.08
1840;5434.782609;-0.07
1840;5434.782609;-0.07
1840;5434.782609;-0.08
1840;5434.782609;-0.11
1840;5434.782609;-0.15
1840;5434.782609;-0.2
1840;5434.782609;-0.24
1840;5434.782609;-0.27
1841;5431.830527;-0.3
1841;5431.830527;-0.3
1841;5431.830527;-0.31
1841;5431.830527;-0.3
1841;5431.830527;-0.29
1841;5431.830527;-0.27
1841;5431.830527;-0.25
1841;5431.830527;-0.22
1841;5431.830527;-0.18
1841;5431.830527;-0.14
1841;5431.830527;-0.09
1841;5431.830527;-0.04
1841;5431.830527;0.01
1842;5428.88165;0.04
1842;5428.88165;0.06
1842;5428.88165;0.06
1842;5428.88165;0.06
1842;5428.88165;0.04
1842;5428.88165;0.02
1842;5428.88165;0
1842;5428.88165;-0.02
1842;5428.88165;-0.04
1842;5428.88165;-0.05
1842;5428.88165;-0.05
1842;5428.88165;-0.04
1843;5425.935974;-0.04
1843;5425.935974;-0.04
1843;5425.935974;-0.05
1843;5425.935974;-0.07
1843;5425.935974;-0.09
1843;5425.935974;-0.12
1843;5425.935974;-0.14
1843;5425.935974;-0.15
1843;5425.935974;-0.14
1843;5425.935974;-0.11
1843;5425.935974;-0.06
1843;5425.935974;0
1844;5422.993492;0.07
1844;5422.993492;0.13
1844;5422.993492;0.18
1844;5422.993492;0.22
1844;5422.993492;0.24
1844;5422.993492;0.23
1844;5422.993492;0.2
1844;5422.993492;0.14
1844;5422.993492;0.08
1844;5422.993492;0.01
1844;5422.993492;-0.06
1844;5422.993492;-0.11
1845;5420.054201;-0.14
1845;5420.054201;-0.15
1845;5420.054201;-0.15
1845;5420.054201;-0.14
1845;5420.054201;-0.13
1845;5420.054201;-0.12
1845;5420.054201;-0.1
1845;5420.054201;-0.07
1845;5420.054201;-0.03
1845;5420.054201;0.02
1845;5420.054201;0.07
1845;5420.054201;0.12
1845;5420.054201;0.15
1846;5417.118093;0.16
1846;5417.118093;0.15
1846;5417.118093;0.12
1846;5417.118093;0.09
1846;5417.118093;0.06
1846;5417.118093;0.04
1846;5417.118093;0.02
1846;5417.118093;0
1846;5417.118093;-0.03
1846;5417.118093;-0.06
1846;5417.118093;-0.09
1846;5417.118093;-0.12
1847;5414.185165;-0.15
1847;5414.185165;-0.17
1847;5414.185165;-0.17
1847;5414.185165;-0.18
1847;5414.185165;-0.18
1847;5414.185165;-0.17
1847;5414.185165;-0.17
1847;5414.185165;-0.15
1847;5414.185165;-0.12
1847;5414.185165;-0.08
1847;5414.185165;-0.02
1847;5414.185165;0.04
1848;5411.255411;0.1
1848;5411.255411;0.16
1848;5411.255411;0.19
1848;5411.255411;0.21
1848;5411.255411;0.21
1848;5411.255411;0.2
1848;5411.255411;0.19
1848;5411.255411;0.17
1848;5411.255411;0.15
1848;5411.255411;0.13
1848;5411.255411;0.1
1848;5411.255411;0.08
1849;5408.328826;0.05
1849;5408.328826;0.03
1849;5408.328826;0.02
1849;5408.328826;0.03
1849;5408.328826;0.05
1849;5408.328826;0.09
1849;5408.328826;0.13
1849;5408.328826;0.17
1849;5408.328826;0.21
1849;5408.328826;0.22
1849;5408.328826;0.22
1849;5408.328826;0.19
1850;5405.405405;0.15
1850;5405.405405;0.1
1850;5405.405405;0.05
1850;5405.405405;0.02
1850;5405.405405;0.01
1850;5405.405405;0.01
1850;5405.405405;0.02
1850;5405.405405;0.03
1850;5405.405405;0.04
1850;5405.405405;0.03
1850;5405.405405;0.02
1850;5405.405405;0
1851;5402.485143;-0.01
1851;5402.485143;-0.01
1851;5402.485143;0
1851;5402.485143;0.02
1851;5402.485143;0.04
1851;5402.485143;0.04
1851;5402.485143;0.03
1851;5402.485143;0
1851;5402.485143;-0.06
1851;5402.485143;-0.12
1851;5402.485143;-0.17
1851;5402.485143;-0.22
1852;5399.568035;-0.24
1852;5399.568035;-0.24
1852;5399.568035;-0.23
1852;5399.568035;-0.21
1852;5399.568035;-0.19
1852;5399.568035;-0.17
1852;5399.568035;-0.16
1852;5399.568035;-0.16
1852;5399.568035;-0.15
1852;5399.568035;-0.14
1852;5399.568035;-0.12
1852;5399.568035;-0.08
1853;5396.654074;-0.03
1853;5396.654074;0.03
1853;5396.654074;0.09
1853;5396.654074;0.16
1853;5396.654074;0.21
1853;5396.654074;0.24
1853;5396.654074;0.26
1853;5396.654074;0.27
1853;5396.654074;0.26
1853;5396.654074;0.25
1853;5396.654074;0.23
1853;5396.654074;0.21
1853;5396.654074;0.19
1854;5393.743258;0.17
1854;5393.743258;0.16
1854;5393.743258;0.14
1854;5393.743258;0.13
1854;5393.743258;0.13
1854;5393.743258;0.13
1854;5393.743258;0.13
1854;5393.743258;0.13
1854;5393.743258;0.13
1854;5393.743258;0.12
1854;5393.743258;0.11
1854;5393.743258;0.09
1855;5390.83558;0.06
1855;5390.83558;0.03
1855;5390.83558;-0.01
1855;5390.83558;-0.04
1855;5390.83558;-0.08
1855;5390.83558;-0.11
1855;5390.83558;-0.13
1855;5390.83558;-0.13
1855;5390.83558;-0.11
1855;5390.83558;-0.08
1855;5390.83558;-0.02
1855;5390.83558;0.04
1856;5387.931034;0.1
1856;5387.931034;0.16
1856;5387.931034;0.21
1856;5387.931034;0.25
1856;5387.931034;0.26
1856;5387.931034;0.26
1856;5387.931034;0.25
1856;5387.931034;0.22
1856;5387.931034;0.18
1856;5387.931034;0.14
1856;5387.931034;0.1
1856;5387.931034;0.06
1857;5385.029618;0.04
1857;5385.029618;0.03
1857;5385.029618;0.02
1857;5385.029618;0.03
1857;5385.029618;0.03
1857;5385.029618;0.03
1857;5385.029618;0.04
1857;5385.029618;0.06
1857;5385.029618;0.08
1857;5385.029618;0.11
1857;5385.029618;0.16
1857;5385.029618;0.2
1858;5382.131324;0.23
1858;5382.131324;0.24
1858;5382.131324;0.22
1858;5382.131324;0.19
1858;5382.131324;0.13
1858;5382.131324;0.08
1858;5382.131324;0.04
1858;5382.131324;0.02
1858;5382.131324;0.02
1858;5382.131324;0.03
1858;5382.131324;0.06
1858;5382.131324;0.1
1859;5379.236148;0.13
1859;5379.236148;0.14
1859;5379.236148;0.15
1859;5379.236148;0.13
1859;5379.236148;0.1
1859;5379.236148;0.06
1859;5379.236148;0.01
1859;5379.236148;-0.03
1859;5379.236148;-0.06
1859;5379.236148;-0.07
1859;5379.236148;-0.08
1859;5379.236148;-0.07
1860;5376.344086;-0.07
1860;5376.344086;-0.08
1860;5376.344086;-0.1
1860;5376.344086;-0.12
1860;5376.344086;-0.13
1860;5376.344086;-0.13
1860;5376.344086;-0.11
1860;5376.344086;-0.06
1860;5376.344086;0.01
1860;5376.344086;0.07
1860;5376.344086;0.13
1860;5376.344086;0.16
1861;5373.455132;0.18
1861;5373.455132;0.17
1861;5373.455132;0.16
1861;5373.455132;0.14
1861;5373.455132;0.14
1861;5373.455132;0.14
1861;5373.455132;0.14
1861;5373.455132;0.14
1861;5373.455132;0.14
1861;5373.455132;0.13
1861;5373.455132;0.1
1861;5373.455132;0.07
1862;5370.56928;0.04
1862;5370.56928;0.01
1862;5370.56928;-0.02
1862;5370.56928;-0.05
1862;5370.56928;-0.06
1862;5370.56928;-0.06
1862;5370.56928;-0.05
1862;5370.56928;-0.01
1862;5370.56928;0.04
1862;5370.56928;0.11
1862;5370.56928;0.17
1862;5370.56928;0.23
1863;5367.686527;0.26
1863;5367.686527;0.28
1863;5367.686527;0.26
1863;5367.686527;0.23
1863;5367.686527;0.18
1863;5367.686527;0.13
1863;5367.686527;0.07
1863;5367.686527;0.03
1863;5367.686527;-0.01
1863;5367.686527;-0.03
1863;5367.686527;-0.05
1863;5367.686527;-0.05
1864;5364.806867;-0.06
1864;5364.806867;-0.06
1864;5364.806867;-0.06
1864;5364.806867;-0.06
1864;5364.806867;-0.06
1864;5364.806867;-0.06
1864;5364.806867;-0.05
1864;5364.806867;-0.05
1864;5364.806867;-0.03
1864;5364.806867;-0.01
1864;5364.806867;0.02
1864;5364.806867;0.05
1865;5361.930295;0.07
1865;5361.930295;0.09
1865;5361.930295;0.09
1865;5361.930295;0.08
1865;5361.930295;0.07
1865;5361.930295;0.05
1865;5361.930295;0.05
1865;5361.930295;0.05
1865;5361.930295;0.07
1865;5361.930295;0.1
1865;5361.930295;0.14
1865;5361.930295;0.18
1866;5359.056806;0.22
1866;5359.056806;0.25
1866;5359.056806;0.27
1866;5359.056806;0.29
1866;5359.056806;0.28
1866;5359.056806;0.27
1866;5359.056806;0.24
1866;5359.056806;0.19
1866;5359.056806;0.14
1866;5359.056806;0.08
1866;5359.056806;0.02
1867;5356.186395;-0.03
1867;5356.186395;-0.05
1867;5356.186395;-0.06
1867;5356.186395;-0.05
1867;5356.186395;-0.02
1867;5356.186395;0
1867;5356.186395;0.02
1867;5356.186395;0.02
1867;5356.186395;0.01
1867;5356.186395;-0.01
1867;5356.186395;-0.03
1867;5356.186395;-0.06
1868;5353.319058;-0.07
1868;5353.319058;-0.09
1868;5353.319058;-0.1
1868;5353.319058;-0.11
1868;5353.319058;-0.13
1868;5353.319058;-0.14
1868;5353.319058;-0.15
1868;5353.319058;-0.15
1868;5353.319058;-0.13
1868;5353.319058;-0.1
1868;5353.319058;-0.06
1868;5353.319058;-0.02
1869;5350.454789;0.02
1869;5350.454789;0.04
1869;5350.454789;0.05
1869;5350.454789;0.05
1869;5350.454789;0.04
1869;5350.454789;0.03
1869;5350.454789;0.03
1869;5350.454789;0.04
1869;5350.454789;0.05
1869;5350.454789;0.06
1869;5350.454789;0.07
1869;5350.454789;0.08
1870;5347.593583;0.08
1870;5347.593583;0.07
1870;5347.593583;0.07
1870;5347.593583;0.07
1870;5347.593583;0.08
1870;5347.593583;0.11
1870;5347.593583;0.15
1870;5347.593583;0.21
1870;5347.593583;0.26
1870;5347.593583;0.31
1870;5347.593583;0.33
1870;5347.593583;0.34
1871;5344.735436;0.32
1871;5344.735436;0.29
1871;5344.735436;0.25
1871;5344.735436;0.2
1871;5344.735436;0.16
1871;5344.735436;0.13
1871;5344.735436;0.1
1871;5344.735436;0.06
1871;5344.735436;0.03
1871;5344.735436;0
1871;5344.735436;-0.02
1871;5344.735436;-0.04
1872;5341.880342;-0.05
1872;5341.880342;-0.05
1872;5341.880342;-0.04
1872;5341.880342;-0.02
1872;5341.880342;0
1872;5341.880342;0.02
1872;5341.880342;0.04
1872;5341.880342;0.07
1872;5341.880342;0.09
1872;5341.880342;0.11
1872;5341.880342;0.11
1872;5341.880342;0.11
1873;5339.028297;0.09
1873;5339.028297;0.05
1873;5339.028297;0.02
1873;5339.028297;-0.02
1873;5339.028297;-0.04
1873;5339.028297;-0.05
1873;5339.028297;-0.05
1873;5339.028297;-0.05
1873;5339.028297;-0.05
1873;5339.028297;-0.06
1873;5339.028297;-0.08
1874;5336.179296;-0.11
1874;5336.179296;-0.13
1874;5336.179296;-0.15
1874;5336.179296;-0.15
1874;5336.179296;-0.13
1874;5336.179296;-0.11
1874;5336.179296;-0.08
1874;5336.179296;-0.06
1874;5336.179296;-0.03
1874;5336.179296;-0.02
1874;5336.179296;-0.01
1874;5336.179296;-0.01
1875;5333.333333;-0.01
1875;5333.333333;-0.03
1875;5333.333333;-0.05
1875;5333.333333;-0.08
1875;5333.333333;-0.1
1875;5333.333333;-0.12
1875;5333.333333;-0.12
1875;5333.333333;-0.1
1875;5333.333333;-0.07
1875;5333.333333;-0.02
1875;5333.333333;0.02
1875;5333.333333;0.06
1876;5330.490405;0.08
1876;5330.490405;0.08
1876;5330.490405;0.07
1876;5330.490405;0.05
1876;5330.490405;0.02
1876;5330.490405;0
1876;5330.490405;-0.03
1876;5330.490405;-0.05
1876;5330.490405;-0.06
1876;5330.490405;-0.07
1876;5330.490405;-0.08
1876;5330.490405;-0.08
1877;5327.650506;-0.08
1877;5327.650506;-0.07
1877;5327.650506;-0.05
1877;5327.650506;-0.01
1877;5327.650506;0.03
1877;5327.650506;0.08
1877;5327.650506;0.12
1877;5327.650506;0.15
1877;5327.650506;0.16
1877;5327.650506;0.14
1877;5327.650506;0.12
1877;5327.650506;0.08
1878;5324.813632;0.05
1878;5324.813632;0.03
1878;5324.813632;0.03
1878;5324.813632;0.04
1878;5324.813632;0.05
1878;5324.813632;0.06
1878;5324.813632;0.06
1878;5324.813632;0.04
1878;5324.813632;0.01
1878;5324.813632;-0.03
1878;5324.813632;-0.06
1879;5321.979776;-0.08
1879;5321.979776;-0.08
1879;5321.979776;-0.07
1879;5321.979776;-0.05
1879;5321.979776;-0.04
1879;5321.979776;-0.03
1879;5321.979776;-0.03
1879;5321.979776;-0.03
1879;5321.979776;-0.04
1879;5321.979776;-0.05
1879;5321.979776;-0.05
1879;5321.979776;-0.05
1880;5319.148936;-0.03
1880;5319.148936;0
1880;5319.148936;0.03
1880;5319.148936;0.06
1880;5319.148936;0.09
1880;5319.148936;0.1
1880;5319.148936;0.1
1880;5319.148936;0.09
1880;5319.148936;0.05
1880;5319.148936;0.01
1880;5319.148936;-0.04
1880;5319.148936;-0.08
1881;5316.321106;-0.12
1881;5316.321106;-0.15
1881;5316.321106;-0.16
1881;5316.321106;-0.17
1881;5316.321106;-0.18
1881;5316.321106;-0.18
1881;5316.321106;-0.18
1881;5316.321106;-0.17
1881;5316.321106;-0.14
1881;5316.321106;-0.11
1881;5316.321106;-0.08
1881;5316.321106;-0.05
1882;5313.496281;-0.02
1882;5313.496281;-0.01
1882;5313.496281;-0.01
1882;5313.496281;-0.03
1882;5313.496281;-0.04
1882;5313.496281;-0.05
1882;5313.496281;-0.05
1882;5313.496281;-0.06
1882;5313.496281;-0.06
1882;5313.496281;-0.06
1882;5313.496281;-0.07
1883;5310.674456;-0.09
1883;5310.674456;-0.11
1883;5310.674456;-0.12
1883;5310.674456;-0.13
1883;5310.674456;-0.13
1883;5310.674456;-0.12
1883;5310.674456;-0.1
1883;5310.674456;-0.08
1883;5310.674456;-0.06
1883;5310.674456;-0.06
1883;5310.674456;-0.07
1883;5310.674456;-0.08
1884;5307.855626;-0.1
1884;5307.855626;-0.12
1884;5307.855626;-0.13
1884;5307.855626;-0.13
1884;5307.855626;-0.12
1884;5307.855626;-0.11
1884;5307.855626;-0.09
1884;5307.855626;-0.07
1884;5307.855626;-0.06
1884;5307.855626;-0.05
1884;5307.855626;-0.06
1884;5307.855626;-0.07
1885;5305.039788;-0.09
1885;5305.039788;-0.09
1885;5305.039788;-0.09
1885;5305.039788;-0.07
1885;5305.039788;-0.04
1885;5305.039788;0
1885;5305.039788;0.05
1885;5305.039788;0.09
1885;5305.039788;0.12
1885;5305.039788;0.13
1885;5305.039788;0.12
1886;5302.226935;0.1
1886;5302.226935;0.07
1886;5302.226935;0.03
1886;5302.226935;0.01
1886;5302.226935;0
1886;5302.226935;0.02
1886;5302.226935;0.06
1886;5302.226935;0.11
1886;5302.226935;0.18
1886;5302.226935;0.24
1886;5302.226935;0.28
1886;5302.226935;0.3
1887;5299.417064;0.29
1887;5299.417064;0.25
1887;5299.417064;0.19
1887;5299.417064;0.13
1887;5299.417064;0.07
1887;5299.417064;0.03
1887;5299.417064;0.01
1887;5299.417064;0.03
1887;5299.417064;0.06
1887;5299.417064;0.11
1887;5299.417064;0.16
1887;5299.417064;0.21
1888;5296.610169;0.24
1888;5296.610169;0.27
1888;5296.610169;0.28
1888;5296.610169;0.29
1888;5296.610169;0.3
1888;5296.610169;0.3
1888;5296.610169;0.3
1888;5296.610169;0.28
1888;5296.610169;0.26
1888;5296.610169;0.22
1888;5296.610169;0.18
1889;5293.806247;0.12
1889;5293.806247;0.06
1889;5293.806247;0
1889;5293.806247;-0.07
1889;5293.806247;-0.14
1889;5293.806247;-0.2
1889;5293.806247;-0.26
1889;5293.806247;-0.29
1889;5293.806247;-0.31
1889;5293.806247;-0.3
1889;5293.806247;-0.27
1889;5293.806247;-0.22
1890;5291.005291;-0.17
1890;5291.005291;-0.12
1890;5291.005291;-0.08
1890;5291.005291;-0.05
1890;5291.005291;-0.05
1890;5291.005291;-0.06
1890;5291.005291;-0.07
1890;5291.005291;-0.09
1890;5291.005291;-0.11
1890;5291.005291;-0.11
1890;5291.005291;-0.12
1890;5291.005291;-0.11
1891;5288.207298;-0.11
1891;5288.207298;-0.1
1891;5288.207298;-0.09
1891;5288.207298;-0.07
1891;5288.207298;-0.06
1891;5288.207298;-0.05
1891;5288.207298;-0.05
1891;5288.207298;-0.05
1891;5288.207298;-0.06
1891;5288.207298;-0.08
1891;5288.207298;-0.09
1892;5285.412262;-0.11
1892;5285.412262;-0.12
1892;5285.412262;-0.13
1892;5285.412262;-0.12
1892;5285.412262;-0.11
1892;5285.412262;-0.09
1892;5285.412262;-0.06
1892;5285.412262;-0.05
1892;5285.412262;-0.04
1892;5285.412262;-0.05
1892;5285.412262;-0.06
1892;5285.412262;-0.06
1893;5282.62018;-0.06
1893;5282.62018;-0.04
1893;5282.62018;-0.01
1893;5282.62018;0.04
1893;5282.62018;0.1
1893;5282.62018;0.16
1893;5282.62018;0.21
1893;5282.62018;0.24
1893;5282.62018;0.26
1893;5282.62018;0.25
1893;5282.62018;0.23
1894;5279.831045;0.2
1894;5279.831045;0.17
1894;5279.831045;0.14
1894;5279.831045;0.11
1894;5279.831045;0.09
1894;5279.831045;0.08
1894;5279.831045;0.07
1894;5279.831045;0.07
1894;5279.831045;0.08
1894;5279.831045;0.08
1894;5279.831045;0.09
1894;5279.831045;0.09
1895;5277.044855;0.09
1895;5277.044855;0.08
1895;5277.044855;0.06
1895;5277.044855;0.04
1895;5277.044855;0.02
1895;5277.044855;0
1895;5277.044855;-0.02
1895;5277.044855;-0.03
1895;5277.044855;-0.04
1895;5277.044855;-0.04
1895;5277.044855;-0.04
1896;5274.261603;-0.03
1896;5274.261603;-0.01
1896;5274.261603;0.01
1896;5274.261603;0.03
1896;5274.261603;0.05
1896;5274.261603;0.06
1896;5274.261603;0.06
1896;5274.261603;0.05
1896;5274.261603;0.03
1896;5274.261603;0
1896;5274.261603;-0.04
1896;5274.261603;-0.08
1897;5271.481286;-0.12
1897;5271.481286;-0.14
1897;5271.481286;-0.16
1897;5271.481286;-0.15
1897;5271.481286;-0.14
1897;5271.481286;-0.11
1897;5271.481286;-0.08
1897;5271.481286;-0.06
1897;5271.481286;-0.06
1897;5271.481286;-0.06
1897;5271.481286;-0.07
1897;5271.481286;-0.09
1898;5268.703899;-0.11
1898;5268.703899;-0.12
1898;5268.703899;-0.13
1898;5268.703899;-0.13
1898;5268.703899;-0.12
1898;5268.703899;-0.12
1898;5268.703899;-0.11
1898;5268.703899;-0.09
1898;5268.703899;-0.08
1898;5268.703899;-0.07
1898;5268.703899;-0.06
1899;5265.929437;-0.05
1899;5265.929437;-0.04
1899;5265.929437;-0.03
1899;5265.929437;-0.02
1899;5265.929437;0
1899;5265.929437;0.01
1899;5265.929437;0.01
1899;5265.929437;0
1899;5265.929437;-0.02
1899;5265.929437;-0.06
1899;5265.929437;-0.11
1899;5265.929437;-0.15
1900;5263.157895;-0.19
1900;5263.157895;-0.22
1900;5263.157895;-0.23
1900;5263.157895;-0.24
1900;5263.157895;-0.24
1900;5263.157895;-0.23
1900;5263.157895;-0.23
1900;5263.157895;-0.22
1900;5263.157895;-0.21
1900;5263.157895;-0.19
1900;5263.157895;-0.15
1901;5260.389269;-0.09
1901;5260.389269;-0.02
1901;5260.389269;0.05
1901;5260.389269;0.12
1901;5260.389269;0.18
1901;5260.389269;0.23
1901;5260.389269;0.26
1901;5260.389269;0.28
1901;5260.389269;0.26
1901;5260.389269;0.23
1901;5260.389269;0.17
1901;5260.389269;0.11
1902;5257.623554;0.03
1902;5257.623554;-0.03
1902;5257.623554;-0.09
1902;5257.623554;-0.12
1902;5257.623554;-0.14
1902;5257.623554;-0.13
1902;5257.623554;-0.12
1902;5257.623554;-0.11
1902;5257.623554;-0.1
1902;5257.623554;-0.1
1902;5257.623554;-0.09
1903;5254.860746;-0.08
1903;5254.860746;-0.07
1903;5254.860746;-0.06
1903;5254.860746;-0.04
1903;5254.860746;-0.03
1903;5254.860746;-0.02
1903;5254.860746;-0.01
1903;5254.860746;-0.01
1903;5254.860746;0
1903;5254.860746;0
1903;5254.860746;0.02
1904;5252.10084;0.04
1904;5252.10084;0.06
1904;5252.10084;0.08
1904;5252.10084;0.11
1904;5252.10084;0.13
1904;5252.10084;0.14
1904;5252.10084;0.15
1904;5252.10084;0.16
1904;5252.10084;0.16
1904;5252.10084;0.16
1904;5252.10084;0.17
1904;5252.10084;0.18
1905;5249.343832;0.19
1905;5249.343832;0.21
1905;5249.343832;0.24
1905;5249.343832;0.26
1905;5249.343832;0.28
1905;5249.343832;0.28
